genes,reaction,Organism,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,rawVmin,rawVmax,PFBAflux,kcat,MW,Target,Phase
NUDT5,"ADPMAN",3,0.840005062389486,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00651308873373461,0.59160962331357,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.0644224348987314,0,S
NUDT5,"ADPRDP",3,0.840005062389486,0.90611467927478,1,0.933007229146994,0.814778325123153,0.0136211824960944,0.623334396206851,0,0.936404029869521,0.0638223286169431,-0.212983948292276,1.03147457188981,0.0644224348987314,0,S
OAT,"ORNTArm",3,0.847053383743024,0.963796608090899,0.523255813953488,0.407243915793597,0.0423645320197044,4.86142197959445e-05,0.105148815131704,1,0.919060631269724,0.054482462588306,9.91038012202507,0.479836415722804,0.15421767193412,0,S
ODC1,"ORNDC",3,0.821096102814498,0.90611467927478,0.965116279069767,0.824424778844816,0.63448275862069,0.00281078222461633,0.446947792051551,0,0.942176779435705,0.0776152173657114,-7.84108518102118,0.899517065552034,0.163910527487202,0,S
OLAH,"FA120ACPH",3,0.840264348568661,0.90611467927478,1,0.909353740064047,0.766502463054187,0.00218137310034983,0.525857155857821,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA140ACPH",3,0.840264348568661,0.90611467927478,1,0.909839329436851,0.768472906403941,0.00486038348421064,0.542824798152195,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA141ACPH",3,0.840264348568661,0.90611467927478,1,0.909353740064047,0.766502463054187,0.00218137310034983,0.525857155857821,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA160ACPH",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00560473263202261,0.546931944311941,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA161ACPH",3,0.840264348568661,0.90611467927478,1,0.909839329436851,0.768472906403941,0.00741631612560244,0.550432804880438,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA180ACPH",3,0.840264348568661,0.90611467927478,1,0.910082237226363,0.769458128078818,0.00722382142544437,0.545304671225405,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA181ACPH",3,0.840264348568661,0.90611467927478,1,0.910082237226363,0.769458128078818,0.00719939693570074,0.545290424076633,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OLAH,"FA182ACPH",3,0.840264348568661,0.90611467927478,1,0.909353740064047,0.766502463054187,0.00218137310034983,0.525857155857821,1,0.936130042584217,0.0631974427844685,-0,1.17518433576828,0.0852066177016099,0,S
OPLAH,"OPAHir",3,0.840309105868833,0.90555837541673,1,0.971695351111406,0.899507389162561,0.0141897882513249,0.710740968273061,0,0.936231955608917,0.0632994290233558,-0.0792220644796791,-0.705825763353073,0.484071518658654,0,S
OTC,"OCBTm",3,0.867403303200134,0.966804170985209,0.5,0.46829284240687,0.219704433497537,0.000684336753284038,0.333303161159249,0,0.939856282976867,0.0669263601034755,-2.89659204524703,1.70831217528715,0.122316195563469,0,S
OXCT1,"OCOAT1m",3,0.827070094590464,0.903559693021262,1,0.413659547384525,0.0137931034482759,0.000132777251321261,0.0362512239546853,1,0.918956402205809,0.65085788018678,7.85417670938736,1.50930915298325,0.182494992210105,0,S
P4HA1,"PROAKGOX1r",3,0.840264348568661,0.90611467927478,1,0.232938286099712,0.0394088669950739,3.8592265130598e-05,0.123766388186193,0,0.936130042584217,0.0631974427844685,-0,0.675739214589635,0.200638029527413,0,S
P4HA2,"PROAKGOX1r",3,0.840264348568661,0.90611467927478,1,0.232938286099712,0.0394088669950739,3.8592265130598e-05,0.123766388186193,0,0.936130042584217,0.0631974427844685,-0,0.675739214589635,0.200092736849915,0,S
P4HB,"PROAKGOX1r",3,0.840264348568661,0.90611467927478,1,0.232938286099712,0.0394088669950739,3.8592265130598e-05,0.123766388186193,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.186048668298835,0,S
PAFAH1B2,"PAFH",3,0.840264348568661,0.90611467927478,1,0.910082237226363,0.768472906403941,0.0031831748905527,0.534433301431938,0,0.936130042584217,1,-0,1.05359834482184,0.0690258921284962,0,S
PAFAH1B3,"PAFH",3,0.840264348568661,0.90611467927478,1,0.910082237226363,0.768472906403941,0.0031831748905527,0.534433301431938,0,0.936130042584217,1,-0,1.05359834482184,0.0696379553379331,0,S
PAFAH2,"PAFH",3,0.840264348568661,0.90611467927478,1,0.910082237226363,0.768472906403941,0.0031831748905527,0.534433301431938,0,0.936130042584217,1,-0,1.05359834482184,0.137528748423474,0,S
PAH,"PHETHPTOX2",3,0.840264348568661,0.90611467927478,0,0.502589970817472,0.117241379310345,0.00108723535490239,0.130930159997556,0,0.936130042584217,0.0632271329309441,-0,0.619785526153926,0.166559091920766,0,S
PAICS,"AIRCr",3,0.838917680704369,0.440390741699889,0.0930232558139535,0.822906834373098,0.629556650246305,0.00107830355579665,0.431740572473639,1,0.936130042584217,0.0640486405822063,-0.243838576270944,1.373236251001,0.148816677795089,0,S
PAICS,"PRASCS",3,0.838917680704369,0.440390741699889,0.0930232558139535,0.892308501987291,0.793103448275862,0.00792125152660922,0.60410369220571,1,0.936130042584217,0.0640486405822063,-0.243838576270944,1.373236251001,0.148816677795089,0,S
PANK3,"PNTK",3,0.840264348568661,0.90611467927478,1,0.864100177077013,0.706403940886699,0.00289362695110934,0.516390278528059,0,0.936130042584217,0.0631974427844685,-0,0.247191203367179,0.126615475925514,0,S
PANK4,"PNTK",3,0.840264348568661,0.90611467927478,1,0.864100177077013,0.706403940886699,0.00289362695110934,0.516390278528059,0,0.936130042584217,0.0631974427844685,-0,0.247191203367179,0.293159729950293,0,S
PAPSS1,"ADSELK",3,0.840264348568661,0.90611467927478,1,0.863871336357881,0.705418719211823,0.00287942549049098,0.515753061288549,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.236931523110023,0,S
PAPSS1,"ADSK",3,0.840264348568661,0.90611467927478,1,0.864558065517264,0.708374384236453,0.00401131984825623,0.519314123100232,0,0.936130042584217,1,-0,0.48739921183587,0.236931523110023,0,S
PAPSS1,"SADT",3,0.840264348568661,0.90611467927478,1,0.87053584172649,0.718226600985222,0.0101773087806145,0.562444770968781,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.236931523110023,0,S
PAPSS1,"SELADT",3,0.840264348568661,0.90611467927478,1,0.868691521028971,0.711330049261084,0.00514023222704546,0.531888184072144,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.236931523110023,0,S
PAPSS2,"ADSELK",3,0.840264348568661,0.90611467927478,1,0.863871336357881,0.705418719211823,0.00287942549049098,0.515753061288549,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.231990503746569,0,S
PAPSS2,"ADSK",3,0.840264348568661,0.90611467927478,1,0.864558065517264,0.708374384236453,0.00401131984825623,0.519314123100232,0,0.936130042584217,1,-0,0.48739921183587,0.231990503746569,0,S
PAPSS2,"SADT",3,0.840264348568661,0.90611467927478,1,0.87053584172649,0.718226600985222,0.0101773087806145,0.562444770968781,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.231990503746569,0,S
PAPSS2,"SELADT",3,0.840264348568661,0.90611467927478,1,0.868691521028971,0.711330049261084,0.00514023222704546,0.531888184072144,0,0.936130042584217,0.0631974427844685,-0,0.48739921183587,0.231990503746569,0,S
PCCA,"PPCOACm",3,0.839885517022698,0.90611467927478,0,0.495852795672082,0.263054187192118,0.00534955632283828,0.416015292897362,0,0.936517254341025,1,-0.300998963139662,0.684067941531344,0.271155130202537,0,S
PCCB,"PPCOACm",3,0.839885517022698,0.90611467927478,0,0.495852795672082,0.263054187192118,0.00534955632283828,0.416015292897362,0,0.936517254341025,1,-0.300998963139662,0.684067941531344,0.190129089695081,0,S
PCK1,"PEPCK",3,0.840264348568661,0.90611467927478,1,0.495196508799246,0.0926108374384236,0.00176018143728626,0.108289649206712,0,0.936130042584217,0.114274719306506,-0,1.31224468244981,0.230855404703613,0,S
PCK2,"PEPCKm",3,0.840264348568661,0.90611467927478,1,0.256445705003287,0.0374384236453202,0.00013033281130445,0.0813071860906185,0,0.936130042584217,0.0788946865414924,-0,1.31224468244981,0.23643445359448,0,S
PCYT1A,"CHLPCTD",3,0.840264348568661,0.90611467927478,1,0.848470328652829,0.676847290640394,0.00975463258504064,0.524782717774318,0,0.936130042584217,0.071718318573156,-0,1.15321319902999,0.12897841086134,0,S
PCYT1A,"CPCTDTX",3,0.840264348568661,0.90611467927478,1,0.84779806512352,0.673891625615764,0.00653038099544032,0.502477895731174,0,0.936130042584217,0.0631974427844685,-0,1.15321319902999,0.12897841086134,0,S
PCYT1B,"CHLPCTD",3,0.840264348568661,0.90611467927478,1,0.848470328652829,0.676847290640394,0.00975463258504064,0.524782717774318,0,0.936130042584217,0.071718318573156,-0,1.15321319902999,0.129753690926627,0,S
PCYT1B,"CPCTDTX",3,0.840264348568661,0.90611467927478,1,0.84779806512352,0.673891625615764,0.00653038099544032,0.502477895731174,0,0.936130042584217,0.0631974427844685,-0,1.15321319902999,0.129753690926627,0,S
PCYT2,"EPCTX",3,0.840264348568661,0.90611467927478,1,0.84779806512352,0.673891625615764,0.00653038099544032,0.502477895731174,0,0.936130042584217,0.0631974427844685,-0,-0.456045294354229,0.136783144150159,0,S
PCYT2,"PETHCT",3,0.840264348568661,0.90611467927478,1,0.848022086134582,0.67487684729064,0.00654525402097373,0.503153511711856,0,0.936130042584217,0.0708684939530619,-5.29959410572293,-0.456045294354229,0.136783144150159,0,S
PDE10A,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,-0.215120321252394,0.302140366496031,0,S
PDE10A,"PDE1g",3,0.840264348568661,0.90611467927478,1,0.481201265208839,0.244334975369458,0.00489389205102046,0.525976139216214,0,0.936130042584217,0.0631974427844685,-0,-0.215120321252394,0.302140366496031,0,S
PDE10A,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,0.472095655233044,0.302140366496031,0,S
PDE10A,"PDE4g",3,0.840264348568661,0.90611467927478,1,0.48171352867309,0.245320197044335,0.00503628658422669,0.528703884328426,0,0.936130042584217,0.0631974427844685,-0,0.472095655233044,0.302140366496031,0,S
PDE11A,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.362753171600267,0,S
PDE11A,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.362753171600267,0,S
PDE1B,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,-0.215120321252394,0.201865865420283,0,S
PDE1B,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,0.472095655233044,0.201865865420283,0,S
PDE1C,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.273755471474145,0,S
PDE1C,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.273755471474145,0,S
PDE2A,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,-0.215120321252394,0.366332814006974,0,S
PDE2A,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,0.472095655233044,0.366332814006974,0,S
PDE3A,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,-0.215120321252394,0.437784702129238,0,S
PDE3A,"PDE4",3,0.840264348568661,0.90611467927478,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,0.472095655233044,0.437784702129238,0,S
PDE4A,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.338237257956822,0,S
PDE4B,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.28333704280733,0,S
PDE4C,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.270572742785073,0,S
PDE6A,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.34344535944803,0,S
PDE6B,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.338953186438163,0,S
PDE6C,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.341961569849395,0,S
PDE6D,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,0.472095655233044,0.0387973885303064,0,S
PDE6G,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.0099488092588471,0,S
PDE6H,"PDE4",3,0.840264348568661,0.906114679274786,1,0.910325220464785,0.770443349753695,0.00785817167862251,0.550847380809339,0,0.936130042584217,1,-0,1.03147457188981,0.00783811855478893,0,S
PDE7B,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.166458936122858,0,S
PDE8B,"PDE1",3,0.840264348568661,0.90611467927478,1,0.932257231951328,0.811822660098522,0.00433638172225073,0.58100279440732,0,0.936130042584217,1,-0,1.03147457188981,0.341338378217969,0,S
PDHA1,"PDHm",3,0.845470366512995,0.906114679274774,1,0.447901001438015,0.158620689655172,0.00128589989838061,0.320785929583799,0,0.936130042584217,0.0706658178215973,-3.58983372447071,1.39714504976031,0.134783737665999,0,S
PDHB,"PDHm",3,0.845470366512995,0.906114679274774,1,0.447901001438015,0.158620689655172,0.00128589989838061,0.320785929583799,0,0.936130042584217,0.0706658178215973,-3.58983372447071,1.39714504976031,0.119712144817865,0,S
PDHX,"2OXOADOXm",3,0.835719938767558,0.8996610328556,0,0.44850438832169,0.149753694581281,0.000882517368168859,0.294720070318377,0,0.937312329238182,0.0643805787916613,-0.919050237293192,1.03147457188981,0.174942503153053,0,S
PDHX,"AKGDm",3,0.835719938767558,0.8996610328556,0,0.451774125149821,0.169458128078818,0.00350063757180008,0.376013749964784,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.174942503153053,0,S
PDHX,"PDHm",3,0.835719938767558,0.8996610328556,0,0.447901001438015,0.158620689655172,0.00128589989838061,0.320785929583799,0,0.936130042584217,0.0706658178215973,-3.58983372447071,1.03147457188981,0.174942503153053,0,S
PDXK,"PYDAMK",3,0.839693953754866,0.898851529584952,1,0.864787113300825,0.70935960591133,0.0119262175492854,0.55653468327524,0,0.936816076307854,1,-0.533288144956539,-0.077544902433016,0.104388307737963,0,S
PDXK,"PYDXK",3,0.839693953754866,0.898851529584952,1,0.865245416151002,0.711330049261084,0.00996713928149843,0.544962530875689,0,0.936130042584217,1,-0,0.593787236660986,0.104388307737963,0,S
PDXK,"PYDXNK",3,0.839693953754866,0.898851529584952,1,0.864558065517264,0.708374384236453,0.00788275826296414,0.541082219260509,0,0.936130042584217,1,-0,0.593787236660986,0.104388307737963,0,S
PDXP,"HYPOE",3,0.839693953754866,0.898851529584952,1,0.728225505484171,0.45320197044335,0.00400305845047972,0.366188466183912,0,0.936130042584217,1,-0,2.20065835466579,0.0917612582535796,0,S
PDXP,"PDXPP",3,0.839693953754866,0.898851529584952,1,0.728415282088691,0.454187192118227,0.00268475190199707,0.352175918946334,0,0.93637968064104,1,-0.194056081569759,2.20065835466579,0.0917612582535796,0,S
PDXP,"PYDXPP",3,0.839693953754866,0.898851529584952,1,0.728605110793855,0.455172413793103,0.00297068883659051,0.354510997588171,0,0.936566438251031,1,-0.33923206338678,2.20065835466579,0.0917612582535796,0,S
PFAS,"PRFGS",3,0.838917680704369,0.440390741699889,0.0930232558139535,0.976697368520626,0.917241379310345,0.0195685131102188,0.751518602104809,0,0.936130042584217,0.0640486405822066,-0.243838576271047,-0.98549748510536,0.51106536093182,0,S
PFKFB1,"FBP26",3,0.840264348568661,0.90611467927478,1,0.729745178340904,0.458128078817734,0.00270281623301466,0.360612710363407,0,0.936130042584217,1,-0,-0.264883252240363,0.177016099117145,0,S
PFKFB1,"PFK26",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.713300492610837,0.00705986131688713,0.550295784817369,0,0.936130042584217,1,-0,-0.264883252240363,0.177016099117145,0,S
PFKFB2,"FBP26",3,0.840264348568661,0.90611467927478,1,0.729745178340904,0.458128078817734,0.00270281623301466,0.360612710363407,0,0.936130042584217,1,-0,-0.264883252240363,0.191097262408191,0,S
PFKFB2,"PFK26",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.713300492610837,0.00705986131688713,0.550295784817369,0,0.936130042584217,1,-0,-0.264883252240363,0.191097262408191,0,S
PFKFB3,"FBP26",3,0.840264348568661,0.90611467927478,1,0.729745178340904,0.458128078817734,0.00270281623301466,0.360612710363407,0,0.936130042584217,1,-0,-0.264883252240363,0.195296386972327,0,S
PFKFB3,"PFK26",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.713300492610837,0.00705986131688713,0.550295784817369,0,0.936130042584217,1,-0,-0.264883252240363,0.195296386972327,0,S
PFKFB4,"FBP26",3,0.840264348568661,0.90611467927478,1,0.729745178340904,0.458128078817734,0.00270281623301466,0.360612710363407,0,0.936130042584217,1,-0,-0.264883252240363,0.174638326285333,0,S
PFKFB4,"PFK26",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.713300492610837,0.00705986131688713,0.550295784817369,0,0.936130042584217,1,-0,-0.264883252240363,0.174638326285333,0,S
PFKM,"PFK",3,0.840264348568661,0.90611467927478,1,0.865933389103099,0.714285714285714,0.00823519070215949,0.557968392598594,0,0.936130042584217,1,-0,1.93358194328417,0.290162474961051,0,S
PFKP,"PFK",3,0.840264348568661,0.90611467927478,1,0.865933389103099,0.714285714285714,0.00823519070215949,0.557968392598594,0,0.936130042584217,1,-0,1.93358194328417,0.291694487721641,0,S
PGAM1,"DPGM",3,0.833278795247514,0.90611467927478,0.0697674418604651,0.816866089229491,0.611822660098522,2.56184681139532e-05,0.407833356971604,1,0.936130042584217,1,-0,1.03147457188981,0.081026040507456,0,S
PGAM1,"DPGase",3,0.833278795247514,0.90611467927478,0.0697674418604651,0.728415282088691,0.454187192118227,0.00124995461877408,0.336427878755803,0,0.936130042584217,1,-0,1.03147457188981,0.081026040507456,0,S
PGAM1,"PGM",3,0.833278795247514,0.90611467927478,0.0697674418604651,0.405791479745952,0.00492610837438424,4.89663421019666e-08,0.00341502296966566,1,0.918796202970116,0.0506754687414265,13.19011639029,1.03147457188981,0.081026040507456,0,S
PGAP1,"GPIDA2er",3,0.840264348568661,0.90611467927478,1,0.441068761938291,0.138916256157635,0.00387723823665538,0.453581942291383,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.365093849692114,0,S
PGAP1,"GPIDAer",3,0.840264348568661,0.90611467927478,1,0.441068761938291,0.138916256157635,0.00388528590010009,0.454273606963661,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.365093849692114,0,S
PGD,"GND",3,0.831539641746712,0.90611467927478,1,0.513724738920167,0.149753694581281,0.000861477487485178,0.138084208014802,0,0.936130042584217,0.143658845970752,-18.2638805894098,1.41142018147774,0.171299799688404,0,S
PGK1,"PGK",3,0.845507702298174,0.90611467927478,1,0.584090279330493,0.239408866995074,0.00055688062083442,0.215447261309271,1,0.901739171615829,1,25.0002788238154,2.21231509908655,0.139676533867498,0,S
PGK2,"PGK",3,0.845507702298174,0.90611467927478,1,0.584090279330493,0.239408866995074,0.00055688062083442,0.215447261309271,1,0.901739171615829,1,25.0002788238154,2.21231509908655,0.14034794866088,0,S
PGLS,"PGL",3,0.831539641746712,0.90611467927478,1,0.909111058410553,0.76551724137931,0.00198429567420885,0.523545583084376,0,0.936130042584217,0.143658845970752,-18.2638805894098,0.87513797773151,0.0763632316937458,0,S
PGM1,"PGMT",3,0.00810674351007272,0.903559693021256,1,0.417181408462487,0.00985221674876847,3.2803844839976e-05,0.0359465075488933,1,0.872487590298657,1.38777878078145e-17,49.0912493866162,1.96934600865141,0.202121819126048,0,S
PGM1,"PPM",3,0.00810674351007272,0.903559693021256,1,0.41061092663132,0.0108374384236453,3.37199352539269e-05,0.0286913539724138,1,0.956100791313911,0.115263437294862,-23.9502883176429,1.96934600865141,0.202121819126048,0,S
PGM2,"PGMT",3,0.00810674351007272,0.90611467927478,1,0.417181408462487,0.00985221674876847,3.2803844839976e-05,0.0359465075488933,1,0.872487590298657,1.38777878078145e-17,49.0912493866162,1.96934600865141,0.227472364418725,0,S
PGM2,"PMANM",3,0.00810674351007272,0.90611467927478,1,0.407132048682562,0.00394088669950739,6.84407710249207e-07,0.00928871613574291,1,0.936130042584217,0.0631974427844685,-0,1.96934600865141,0.227472364418725,0,S
PGM3,"ACGAMPM",3,0.840264348568661,0.90611467927478,1,0.426842294108954,0.00295566502463054,8.25043707408081e-09,0.00212390849679121,1,0.936130042584217,0.0631974427844685,-0,0.19152980866116,0.196197789153498,0,S
PGS1,"PGPPT",3,0,0.90611467927478,0,0.828342425504095,0.623645320197044,0.00593017006433613,0.453716204919396,0,0.936142551957212,0.0632099611441817,-0.00972415799624119,1.03147457188981,0.206873655315676,0,S
PHGDH,"PGCD",3,0.929813800450914,0.440390741699895,0.918604651162791,0.819664565895973,0.621674876847291,0.00194165200999974,0.428470752948827,0,0.948592595646606,0.0818062849841883,-10.9450712037892,2.78354529055752,0.184323762890422,0,S
PHOSPHO1,"CHLP",3,0.840264348568661,0.90611467927478,1,0.730315917213933,0.462068965517241,0.00671217883574549,0.405051059528174,0,0.936130042584217,1,-0,0.224716416912305,0.0843979523703539,0,S
PHOSPHO1,"ETHP",3,0.840264348568661,0.90611467927478,1,0.728225505484171,0.45320197044335,0.000662545888129162,0.332517412258755,0,0.936130042584217,1,-0,0.269680628475625,0.0843979523703539,0,S
PHYH,"PHYHx",3,0.840264348568661,0.90611467927478,1,0.23442580946112,0.0482758620689655,0.00107390983240098,0.287498537085593,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.117134060390237,0,S
PI4K2A,"PI3P4K",3,0.840264348568661,0.90611467927478,1,0.864329086786396,0.707389162561576,0.00290020399808336,0.517086254567802,0,0.936130042584217,0.0631974427844685,-0,0.33516729135862,0.174571555753394,0,S
PI4K2A,"PI5P4K",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.710344827586207,0.00424758679471938,0.525137159670564,0,0.936130042584217,1,-0,0.33516729135862,0.174571555753394,0,S
PI4K2A,"PIK4",3,0.840264348568661,0.90611467927478,1,0.866392383887743,0.710344827586207,0.00534197647143104,0.531368869335662,0,0.936130042584217,1,-0,0.33516729135862,0.174571555753394,0,S
PI4KA,"PI3P4K",3,0.840264348568661,0.90611467927478,1,0.864329086786396,0.707389162561576,0.00290020399808336,0.517086254567802,0,0.936130042584217,0.0631974427844685,-0,0.33516729135862,0.852693078121522,0,S
PI4KA,"PI5P4K",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.710344827586207,0.00424758679471938,0.525137159670564,0,0.936130042584217,1,-0,0.33516729135862,0.852693078121522,0,S
PI4KA,"PIK4",3,0.840264348568661,0.90611467927478,1,0.866392383887743,0.710344827586207,0.00534197647143104,0.531368869335662,0,0.936130042584217,1,-0,0.33516729135862,0.852693078121522,0,S
PI4KB,"PI3P4K",3,0.840264348568661,0.90611467927478,1,0.864329086786396,0.707389162561576,0.00290020399808336,0.517086254567802,0,0.936130042584217,0.0631974427844685,-0,0.33516729135862,0.313146375843905,0,S
PI4KB,"PI5P4K",3,0.840264348568661,0.90611467927478,1,0.865703995587083,0.710344827586207,0.00424758679471938,0.525137159670564,0,0.936130042584217,1,-0,0.33516729135862,0.313146375843905,0,S
PI4KB,"PIK4",3,0.840264348568661,0.90611467927478,1,0.866392383887743,0.710344827586207,0.00534197647143104,0.531368869335662,0,0.936130042584217,1,-0,0.33516729135862,0.313146375843905,0,S
PIGB,"BMTer_L",3,0.840264348568661,0.90611467927478,1,0.394859637091993,0.123152709359606,0.00121749706895136,0.402516740709992,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.215501891831738,0,S
PIGB,"BMTer_U",3,0.840264348568661,0.90611467927478,1,0.394859637091993,0.123152709359606,0.00121749706895136,0.402516740709992,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.215501891831738,0,S
PIGB,"H3MTer_L",3,0.840264348568661,0.90611467927478,1,0.394859637091993,0.123152709359606,0.00139891474705204,0.404175163471922,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.215501891831738,0,S
PIGB,"H3MTer_U",3,0.840264348568661,0.90611467927478,1,0.394859637091993,0.123152709359606,0.00139891474705204,0.404175163471922,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.215501891831738,0,S
PIGG,"H6'ET2er",3,0.840264348568661,0.90611467927478,1,0.183349920774377,0.0118226600985222,5.55011482821606e-06,0.141979710232271,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.375443282142592,0,S
PIGG,"H7ET2er",3,0.840264348568661,0.90611467927478,1,0.184745617519021,0.0177339901477832,0.000118155328479711,0.191954600323829,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.375443282142592,0,S
PIGG,"M4BET2er",3,0.840264348568661,0.90611467927478,1,0.184745617519021,0.0177339901477832,0.000193958976383008,0.197276369625297,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.375443282142592,0,S
PIGH,"PIACGT",3,0.840264348568661,0.90611467927478,1,0.829434346903612,0.631527093596059,0.00586316430590153,0.474771102141009,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.0523777728318124,0,S
PIGK,"H7'TAer",3,0.840264348568661,0.90611467927478,1,0.154491472902663,0.00788177339901478,1.54202005823832e-05,0.104069275613905,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.142039468803324,0,S
PIGK,"H8TAer",3,0.840264348568661,0.90611467927478,1,0.154426526025019,0.00689655172413793,1.21950196776628e-05,0.0921152338650243,0,0.936130042584217,0.0631974427844685,-0,1.03147457188981,0.142039468803324,0,S
