genes,reaction,Phase
CHST2,S6T17g,G0
CHST2,S6T1g,G0
CHST2,S6T2g,G0
CHST2,S6T4g,G0
CHST2,S6T5g,G0
CHST2,S6T6g,G0
CHST2,S6T7g,G0
CHST2,S6T8g,G0
CHST2,S6T9g,G0
CHST3,S6T15g,G0
CHST3,S6T18g,G0
CHST3,S6T19g,G0
CHST3,S6T20g,G0
CHST3,S6T21g,G0
CHST3,S6T24g,G0
CHST3,S6T3g,G0
CHST4,S6T10g,G0
CHST4,S6T11g,G0
CHST4,S6T12g,G0
CHST4,S6T13g,G0
CHST4,S6T14g,G0
CHST4,S6T16g,G0
CHST4,S6T17g,G0
CHST4,S6T1g,G0
CHST4,S6T2g,G0
CHST4,S6T4g,G0
CHST4,S6T5g,G0
CHST4,S6T6g,G0
CHST4,S6T7g,G0
CHST4,S6T8g,G0
CHST4,S6T9g,G0
CHST6,S6T10g,G0
CHST6,S6T11g,G0
CHST6,S6T12g,G0
CHST6,S6T13g,G0
CHST6,S6T14g,G0
CHST6,S6T16g,G0
CHST6,S6T17g,G0
CHST6,S6T1g,G0
CHST6,S6T2g,G0
CHST6,S6T4g,G0
CHST6,S6T5g,G0
CHST6,S6T6g,G0
CHST6,S6T7g,G0
CHST6,S6T8g,G0
CHST6,S6T9g,G0
CHST7,S6T19g,G0
CHST7,S6T20g,G0
CHST7,S6T21g,G0
CHST7,S6T22g,G0
CHST7,S6T23g,G0
CHST7,S6T24g,G0
CHSY1,GALNACT2g,G0
CHSY1,GALNACT3g,G0
CHSY1,GALNACT4g,G0
CHSY1,GALNACT5g,G0
CHSY1,GLCAT2g,G0
CHSY1,GLCAT3g,G0
CHSY1,GLCAT4g,G0
CHSY1,GLCAT5g,G0
CHSY3,GALNACT2g,G0
CHSY3,GALNACT3g,G0
CHSY3,GALNACT4g,G0
CHSY3,GALNACT5g,G0
CHSY3,GLCAT2g,G0
CHSY3,GLCAT3g,G0
CHSY3,GLCAT4g,G0
CHSY3,GLCAT5g,G0
CKB,CKc,G0
CKM,CKc,G0
CKMT1B,CK,G0
CKMT2,CK,G0
CLC,LPASE,G0
CMAS,CMPSAS,G0
CMAS,CMPSASn,G0
CMPK1,CYTK1,G0
CMPK1,CYTK10,G0
CMPK1,CYTK10n,G0
CMPK1,CYTK11,G0
CMPK1,CYTK11n,G0
CMPK1,CYTK12,G0
CMPK1,CYTK12n,G0
CMPK1,CYTK13,G0
CMPK1,CYTK13n,G0
CMPK1,CYTK14,G0
CMPK1,CYTK14n,G0
CMPK1,CYTK1n,G0
CMPK1,CYTK2,G0
CMPK1,CYTK2n,G0
CMPK1,CYTK3n,G0
CMPK1,CYTK4n,G0
CMPK1,CYTK5,G0
CMPK1,CYTK5n,G0
CMPK1,CYTK6,G0
CMPK1,CYTK6n,G0
CMPK1,CYTK7,G0
CMPK1,CYTK7n,G0
CMPK1,CYTK8,G0
CMPK1,CYTK8n,G0
CMPK1,CYTK9,G0
CMPK1,CYTK9n,G0
CMPK1,UMPK,G0
CMPK1,UMPK2,G0
CMPK1,UMPK2n,G0
CMPK1,UMPK3,G0
CMPK1,UMPK3n,G0
CMPK1,UMPK4,G0
CMPK1,UMPK4n,G0
CMPK1,UMPK5,G0
CMPK1,UMPK5n,G0
CMPK1,UMPK6,G0
CMPK1,UMPK6n,G0
CMPK1,UMPK7,G0
CMPK1,UMPK7n,G0
CMPK1,UMPKn,G0
CNDP1,NBAHH_ir,G0
COASY,DPCOAK,G0
COASY,PTPAT,G0
COL4A3BP,CERT1gt,G0
COL4A3BP,CERT1rt,G0
COL4A3BP,CERT2gt,G0
COL4A3BP,CERT2rt,G0
COMTD1,SALMCOM,G0
COMTD1,SALMCOM2,G0
COQ2,HBZOPT10m,G0
COQ3,COQ3m,G0
COQ3,DHDPBMTm,G0
COQ7,COQ7m,G0
COX1,CYOOm3,G0
COX2,CYOOm3,G0
COX4I1,CYOOm3,G0
COX4I2,CYOOm3,G0
COX5A,CYOOm3,G0
COX5B,CYOOm3,G0
COX6A1,CYOOm3,G0
COX6A2,CYOOm3,G0
COX6B1,CYOOm3,G0
COX6B2,CYOOm3,G0
COX6C,CYOOm3,G0
COX7A1,CYOOm3,G0
COX7A2,CYOOm3,G0
COX7A2L,CYOOm3,G0
COX7B,CYOOm3,G0
COX7B2,CYOOm3,G0
COX7C,CYOOm3,G0
COX8A,CYOOm3,G0
CPOX,CPPPGO,G0
CPT1A,ADRNCPT1,G0
CPT1A,ARACHCPT1,G0
CPT1A,C160CPT1,G0
CPT1A,C161CPT1,G0
CPT1A,C161CPT12,G0
CPT1A,C180CPT1,G0
CPT1A,C181CPT1,G0
CPT1A,C204CPT1,G0
CPT1A,C226CPT1,G0
CPT1A,CLPNDCPT1,G0
CPT1A,DCSPTN1CPT1,G0
CPT1A,DLNLCGCPT1,G0
CPT1A,EICOSTETCPT1,G0
CPT1A,ELAIDCPT1,G0
CPT1A,HEXCCPT1,G0
CPT1A,HPDCACRNCPT1,G0
CPT1A,LGNCCPT1,G0
CPT1A,LNELDCCPT1,G0
CPT1A,LNLCCPT1,G0
CPT1A,LNLNCACPT1,G0
CPT1A,LNLNCGCPT1,G0
CPT1A,NRVNCCPT1,G0
CPT1A,PTDCACRNCPT1,G0
CPT1A,RTOTAL2CRNCPT1,G0
CPT1A,RTOTAL3CRNCPT1,G0
CPT1A,RTOTALCRNCPT1,G0
CPT1A,STRDNCCPT1,G0
CPT1A,TETPENT3CPT1,G0
CPT1A,TETPENT6CPT1,G0
CPT1A,TETTET6CPT1,G0
CPT1A,TMNDNCCPT1,G0
CPT1A,TTDCPT1,G0
CPT1A,VACCCPT1,G0
CPT1C,ADRNCPT1,G0
CPT1C,ARACHCPT1,G0
CPT1C,C160CPT1,G0
CPT1C,C161CPT1,G0
CPT1C,C161CPT12,G0
CPT1C,C180CPT1,G0
CPT1C,C181CPT1,G0
CPT1C,C204CPT1,G0
CPT1C,C226CPT1,G0
CPT1C,CLPNDCPT1,G0
CPT1C,DCSPTN1CPT1,G0
CPT1C,DLNLCGCPT1,G0
CPT1C,EICOSTETCPT1,G0
CPT1C,ELAIDCPT1,G0
CPT1C,HEXCCPT1,G0
CPT1C,HPDCACRNCPT1,G0
CPT1C,LGNCCPT1,G0
CPT1C,LNELDCCPT1,G0
CPT1C,LNLCCPT1,G0
CPT1C,LNLNCACPT1,G0
CPT1C,LNLNCGCPT1,G0
CPT1C,NRVNCCPT1,G0
CPT1C,PTDCACRNCPT1,G0
CPT1C,RTOTAL2CRNCPT1,G0
CPT1C,RTOTAL3CRNCPT1,G0
CPT1C,RTOTALCRNCPT1,G0
CPT1C,STRDNCCPT1,G0
CPT1C,TETPENT3CPT1,G0
CPT1C,TETPENT6CPT1,G0
CPT1C,TETTET6CPT1,G0
CPT1C,TMNDNCCPT1,G0
CPT1C,TTDCPT1,G0
CPT1C,VACCCPT1,G0
CPT2,ADRNCPT2,G0
CPT2,ARACHCPT2,G0
CPT2,C160CPT2,G0
CPT2,C161CPT2,G0
CPT2,C161CPT22,G0
CPT2,C180CPT2,G0
CPT2,C181CPT2,G0
CPT2,C204CPT2,G0
CPT2,C226CPT2,G0
CPT2,CLPNDCPT2,G0
CPT2,DCSPTN1CPT2,G0
CPT2,DLNLCGCPT2,G0
CPT2,EICOSTETCPT2,G0
CPT2,ELAIDCPT2,G0
CPT2,HEXCCPT2,G0
CPT2,HPDCACRNCPT2,G0
CPT2,LGNCCPT2,G0
CPT2,LNELDCCPT2,G0
CPT2,LNLCCPT2,G0
CPT2,LNLNCACPT2,G0
CPT2,LNLNCGCPT2,G0
CPT2,NRVNCCPT2,G0
CPT2,PTDCACRNCPT2,G0
CPT2,RTOTAL2CRNCPT2,G0
CPT2,RTOTAL3CRNCPT2,G0
CPT2,RTOTALCRNCPT2,G0
CPT2,STRDNCCPT2,G0
CPT2,TETPENT3CPT2,G0
CPT2,TETPENT6CPT2,G0
CPT2,TETTET6CPT2,G0
CPT2,TMNDNCCPT2,G0
CPT2,TTDCPT2,G0
CPT2,VACCCPT2,G0
CRLS1,CLS_hs,G0
CROT,CSNAT2x,G0
CSAD,3SALACBOXL,G0
CSAD,LCYSTCBOXL,G0
CSGALNACT1,GALNACT1g,G0
CSGALNACT1,GALNACT2g,G0
CSGALNACT1,GALNACT3g,G0
CSGALNACT1,GALNACT4g,G0
CSGALNACT1,GALNACT5g,G0
CSGALNACT2,GALNACT1g,G0
CSGALNACT2,GALNACT2g,G0
CSGALNACT2,GALNACT3g,G0
CSGALNACT2,GALNACT4g,G0
CSGALNACT2,GALNACT5g,G0
CTPS,CTPS1,G0
CTSA,GALASE10ly,G0
CTSA,GALASE11ly,G0
CTSA,GALASE12ly,G0
CTSA,GALASE13ly,G0
CTSA,GALASE14ly,G0
CTSA,GALASE15ly,G0
CTSA,GALASE16ly,G0
CTSA,GALASE17ly,G0
CTSA,GALASE18ly,G0
CTSA,GALASE19ly,G0
CTSA,GALASE1ly,G0
CTSA,GALASE20ly,G0
CTSA,GALASE3ly,G0
CTSA,GALASE4ly,G0
CTSA,GALASE5ly,G0
CTSA,GALASE6ly,G0
CTSA,GALASE7ly,G0
CTSA,GALASE8ly,G0
CTSA,GALASE9ly,G0
CTSA,GLB1,G0
CTSA,LACZly,G0
CTSA,S6TASE10ly,G0
CTSA,S6TASE22ly,G0
CTSA,S6TASE25ly,G0
CTSA,S6TASE4ly,G0
CTSA,S6TASE5ly,G0
CTSA,S6TASE6ly,G0
CTSA,S6TASE7ly,G0
CTSA,S6TASE8ly,G0
CTSA,S6TASE9ly,G0
CTSA,SIAASE2ly,G0
CTSA,SIAASE3ly,G0
CTSA,SIAASE4ly,G0
CTSA,SIAASEly,G0
CYB5D1,L_LACDcm,G0
CYBRD1,FE3R2e,G0
CYC1,CYOR_u10m,G0
CYP11A1,P45011A1m,G0
CYP11B1,P45011B11m,G0
CYP11B1,P45011B12m,G0
CYP11B2,P45011B21m,G0
CYP17A1,P45017A1r,G0
CYP17A1,P45017A2r,G0
CYP17A1,P45017A3r,G0
CYP17A1,P45017A4r,G0
CYP1A1,MELATNOX,G0
CYP1A2,MELATNOX,G0
CYP1B1,MELATNOX,G0
CYP1B1,P4501B1r,G0
CYP21A2,P45021A1r,G0
CYP21A2,P45021A2r,G0
CYP24A1,"24,25VITD2Hm",G0
CYP24A1,"24,25VITD3Hm",G0
CYP27A1,P45027A11m,G0
CYP27A1,P45027A12m,G0
CYP27A1,P45027A13m,G0
CYP27A1,P45027A14m,G0
CYP27A1,P45027A15m,G0
CYP27A1,P45027A16m,G0
CYP27A1,P45027A1m,G0
CYP27A1,VITD2Hm,G0
CYP27A1,VITD3Hm,G0
CYP27B1,25VITD2Hm,G0
CYP27B1,25VITD3Hm,G0
CYP2A13,P4502A6,G0
CYP2A6,P4502A6,G0
CYP2C18,P4502C18,G0
CYP2C19,MELATNOX,G0
CYP2C19,P4502C19,G0
CYP2C19,P4502C92,G0
CYP2C19,P4502C93,G0
CYP2C19,P4502C94,G0
CYP2C9,P4502C9,G0
CYP2C9,P4502C92,G0
CYP2C9,P4502C93,G0
CYP2C9,P4502C94,G0
CYP2D6,P4502D6,G0
CYP2E1,ACTLMO,G0
CYP2E1,ACTNMO,G0
CYP2E1,ETOHMO,G0
CYP2E1,P4502E1,G0
CYP2F1,P4502F1,G0
CYP2F1,P4504B1r,G0
CYP39A1,P45039A1r,G0
CYP3A4,P4503A4,G0
CYP3A5,P4503A5,G0
CYP3A7,P4503A7r,G0
CYP46A1,P45046A1r,G0
CYP4A11,FAH1,G0
CYP4A11,FAH2,G0
CYP4A11,FAH3,G0
CYP4F12,P4504F121r,G0
CYP4F12,P4504F122r,G0
CYP4F12,P4504F123r,G0
CYP4F2,P4504F122r,G0
CYP4F3,P4504F122r,G0
CYP4F8,LNS14DM,G0
CYP4F8,P4504F81r,G0
CYP51A1,LNS14DMr,G0
CYP7A1,P4507A1r,G0
CYP7B1,P4507B11r,G0
CYP7B1,P4507B12r,G0
CYP8B1,P4508B11r,G0
CYP8B1,P4508B13r,G0
CYTB,CYOR_u10m,G0
DAD1,DOLASNT_Ler,G0
DAD1,DOLASNT_Uer,G0
DAO,DALAOXx,G0
DAO,DARGOp,G0
DAO,DORNOp,G0
DAO,DPROOp,G0
DBH,DOPABMO,G0
DBT,OIVD1m,G0
DBT,OIVD2m,G0
DBT,OIVD3m,G0
DCI,DCIm,G0
DCT,DCT,G0
DCTD,DCMPDA,G0
DCXR,XYLUR,G0
DDC,3HLYTCL,G0
DDC,3HXKYNDCL,G0
DDC,5HLTDL,G0
DDC,5HXKYNDCL,G0
DDC,HISDC,G0
DDC,LTDCL,G0
DDC,PHYCBOXL,G0
DDC,TYRCBOX,G0
DDOST,DOLASNT_Ler,G0
DDOST,DOLASNT_Uer,G0
DGAT1,DGAT,G0
DGAT2,DGAT,G0
DGKA,DAGK_hs,G0
DGKE,DAGK_hs,G0
DGKG,DAGK_hs,G0
DGKI,DAGK_hs,G0
DGKI,DAGKn_hs,G0
DGKQ,DAGK_hs,G0
DHCR24,DHCR241r,G0
DHCR24,DHCR242r,G0
DHCR24,DHCR243r,G0
DHCR7,DHCR71r,G0
DHCR7,DHCR72r,G0
DHFR,DHFR,G0
DHFR,FOLR2,G0
DHODH,DHORD9,G0
DLAT,PDHm,G0
DLD,2OXOADOXm,G0
DLD,AKGDm,G0
DLD,GCC2am,G0
DLD,GCC2bim,G0
DLD,GCC2cm,G0
DLD,GCCam,G0
DLD,GCCbim,G0
DLD,GCCcm,G0
DLD,OIVD1m,G0
DLD,OIVD2m,G0
DLD,OIVD3m,G0
DLD,PDHm,G0
DLST,2OXOADOXm,G0
DLST,AKGDm,G0
DMGDH,DMGDHm,G0
DNMT1,DNAMTSEn,G0
DNMT1,DNAMTn,G0
DPM1,DOLPMT_L,G0
DPM1,DOLPMT_U,G0
DPYD,DURAD,G0
DPYD,DURAD2,G0
DPYS,DHPM1,G0
DPYSL2,DHPM1,G0
DPYSL3,DHPM1,G0
DTYMK,DTMPK,G0
DTYMK,NDP8,G0
DUOX2,H2O2syn,G0
EBP,EBP1r,G0
EBP,EBP2r,G0
ECH1,C2M26DCOAHLx,G0
ECH1,ECOAH1x,G0
ECH1,T2M26DCOAHLx,G0
ECHDC2,3HBCDm,G0
ECHS1,ECOAH12m,G0
ECHS1,ECOAH1m,G0
ECHS1,ECOAH9m,G0
ECHS1,PRPNCOAHYDm,G0
EHHADH,C2M26DCOAHLx,G0
EHHADH,ECOAH1x,G0
EHHADH,FAOXC16080x,G0
EHHADH,FAOXC180x,G0
EHHADH,FAOXC183806x,G0
EHHADH,FAOXC18480x,G0
EHHADH,FAOXC200180x,G0
EHHADH,FAOXC2051843x,G0
EHHADH,FAOXC2242046x,G0
EHHADH,FAOXC2251836x,G0
EHHADH,FAOXC2252053x,G0
EHHADH,FAOXC226205x,G0
EHHADH,FAOXC240200x,G0
EHHADH,FAOXC241181x,G0
EHHADH,FAOXC2442246x,G0
EHHADH,FAOXC2452253x,G0
EHHADH,FAOXC2452256x,G0
EHHADH,FAOXC246226x,G0
EHHADH,FAOXC260240x,G0
EHHADH,HACD1x,G0
EHHADH,PEROXx,G0
EHHADH,PRPNCOAHYDx,G0
EHHADH,T2M26DCOAHLx,G0
EHMT1,LYSMTF1n,G0
EHMT1,LYSMTF2n,G0
EHMT1,LYSMTF3n,G0
ELOVL4,FAEL183,G0
ELOVL4,FAEL184,G0
ELOVL4,FAEL204,G0
ELOVL4,FAEL205,G0
ENGASE,ENGASE,G0
ENGASE,ENGASE2,G0
ENO1,ENO,G0
ENO2,ENO,G0
ENPP1,DNADDP,G0
ENPP1,FADDP,G0
ENPP1,NNAT,G0
ENPP1,UDPGP,G0
ENPP2,DNADDP,G0
ENPP2,NNAT,G0
ENPP2,UDPGP,G0
ENPP3,DNADDP,G0
ENPP3,NNAT,G0
ENPP3,UDPGP,G0
ENTPD1,ATPH1e,G0
ENTPD1,ATPH2e,G0
ENTPD3,ATPH1e,G0
ENTPD3,ATPH2e,G0
ENTPD4,NDP7g,G0
ENTPD5,ATPH1e,G0
ENTPD5,ATPH2e,G0
ENTPD6,ATPH1e,G0
ENTPD6,ATPH2e,G0
EPX,PRDX,G0
ESD,SFGTH,G0
ETFA,ETF,G0
ETFDH,ETFQO,G0
ETNK1,ETHAK,G0
ETNK2,ETHAK,G0
EXT1,GLCAT6g,G0
EXT1,GLCAT7g,G0
EXT1,GLCAT8g,G0
EXT1,GLCAT9g,G0
EXT1,GLCNACT2g,G0
EXT1,GLCNACT3g,G0
EXT1,GLCNACT4g,G0
EXT1,GLCNACT5g,G0
EXTL1,GLCNACT2g,G0
EXTL1,GLCNACT3g,G0
EXTL1,GLCNACT4g,G0
EXTL1,GLCNACT5g,G0
EXTL2,GLCNACT1g,G0
EXTL3,GLCNACT1g,G0
EXTL3,GLCNACT2g,G0
EXTL3,GLCNACT3g,G0
EXTL3,GLCNACT4g,G0
EXTL3,GLCNACT5g,G0
FADS1,DESAT20_1,G0
FADS1,DESAT20_2,G0
FADS2,DESAT18_10,G0
FADS2,DESAT18_6,G0
FADS2,DESAT18_7,G0
FADS2,DESAT18_8,G0
FADS2,DESAT18_9,G0
FADS2,DESAT24_1,G0
FAH,FUMAC,G0
FASN,ACOATA,G0
FASN,FAS100COA,G0
FASN,FAS120COA,G0
FASN,FAS140COA,G0
FASN,FAS160COA,G0
FASN,FAS180COA,G0
FASN,FAS80COA_L,G0
FASN,KAS8,G0
FASN,MCOATA,G0
FBP1,FBP,G0
FBP1,FBP26,G0
FBP2,FBP,G0
FBP2,FBP26,G0
FDFT1,SQLSr,G0
FDPS,DMATTx,G0
FDPS,GRTTx,G0
FH,FUM,G0
FH,FUMm,G0
FOLR3,5MTHFt,G0
FPGS,FPGS,G0
FPGS,FPGS2,G0
FPGS,FPGS2m,G0
FPGS,FPGS3,G0
FPGS,FPGS3m,G0
FPGS,FPGS4,G0
FPGS,FPGS4m,G0
FPGS,FPGS5,G0
FPGS,FPGS5m,G0
FPGS,FPGS6,G0
FPGS,FPGS6m,G0
FPGS,FPGS7,G0
FPGS,FPGS7m,G0
FPGS,FPGS8,G0
FPGS,FPGS8m,G0
FPGS,FPGS9,G0
FPGS,FPGS9m,G0
FPGS,FPGSm,G0
FPGT,F1PGT,G0
FUCA1,FUCASE2ly,G0
FUCA1,FUCASEly,G0
FUCA2,FUCASE2e,G0
FUCA2,FUCASEe,G0
FUK,FK,G0
FUT1,FUT11g,G0
FUT1,FUT12g,G0
FUT1,FUT14g,G0
FUT1,FUT15g,G0
FUT1,FUT16g,G0
FUT1,FUT17g,G0
FUT1,FUT18g,G0
FUT3,FUT31g,G0
FUT3,FUT32g,G0
FUT3,FUT33g,G0
FUT3,FUT34g,G0
FUT3,FUT35g,G0
FUT9,FUT910g,G0
FUT9,FUT911g,G0
FUT9,FUT91g,G0
FUT9,FUT92g,G0
FUT9,FUT93g,G0
FUT9,FUT94g,G0
FUT9,FUT95g,G0
FUT9,FUT96g,G0
FUT9,FUT97g,G0
FUT9,FUT98g,G0
FUT9,FUT99g,G0
G6PC,CBPPer,G0
G6PC,G6PPer,G0
G6PC,PPAer,G0
G6PC2,CBPPer,G0
G6PC2,G6PPer,G0
G6PC2,PPAer,G0
G6PC3,CBPPer,G0
G6PC3,G6PPer,G0
G6PC3,PPAer,G0
G6PD,G6PDH2r,G0
GAA,MALTly,G0
GAA,MLTG1ly,G0
GAD2,3SALACBOXL,G0
GAD2,GLUDC,G0
GAD2,LCYSTCBOXL,G0
GAL3ST1,GAL3ST11,G0
GAL3ST1,GAL3ST12,G0
GALC,GALC,G0
GALK1,GALK,G0
GALNS,GALASE10ly,G0
GALNS,GALASE11ly,G0
GALNS,GALASE12ly,G0
GALNS,GALASE13ly,G0
GALNS,GALASE14ly,G0
GALNS,GALASE15ly,G0
GALNS,GALASE16ly,G0
GALNS,GALASE17ly,G0
GALNS,GALASE18ly,G0
GALNS,GALASE19ly,G0
GALNS,GALASE1ly,G0
GALNS,GALASE20ly,G0
GALNS,GALASE3ly,G0
GALNS,GALASE4ly,G0
GALNS,GALASE5ly,G0
GALNS,GALASE6ly,G0
GALNS,GALASE7ly,G0
GALNS,GALASE8ly,G0
GALNS,GALASE9ly,G0
GALNS,GLB1,G0
GALNS,LACZly,G0
GALNS,S6TASE10ly,G0
GALNS,S6TASE22ly,G0
GALNS,S6TASE25ly,G0
GALNS,S6TASE4ly,G0
GALNS,S6TASE5ly,G0
GALNS,S6TASE6ly,G0
GALNS,S6TASE7ly,G0
GALNS,S6TASE8ly,G0
GALNS,S6TASE9ly,G0
GALNS,SIAASE2ly,G0
GALNS,SIAASE3ly,G0
GALNS,SIAASE4ly,G0
GALNS,SIAASEly,G0
GALNT1,GALNTg,G0
GALNT11,GALNTg,G0
GALNT12,GALNTg,G0
GALNT13,GALNTg,G0
GALNT14,GALNTg,G0
GALNT2,GALNTg,G0
GALNT3,GALNTg,G0
GALNT4,GALNTg,G0
GALNT5,GALNTg,G0
GALNT6,GALNTg,G0
GALNT7,GALNTg,G0
GALNT8,GALNTg,G0
GALNT9,GALNTg,G0
GALNTL2,GALNTg,G0
GANC,MALT,G0
GANC,MLTG1,G0
GAPDH,GAPD,G0
GAPDHS,GAPD,G0
GATM,GLYAMDTRc,G0
GBA3,BDG2HCGHD,G0
GBE1,GLBRAN,G0
GBGT1,GBGT1,G0
GCAT,ALASm,G0
GCAT,GLYATm,G0
GCH1,GTPCI,G0
GCH1,GTPCIn,G0
GCLC,GLUCYS,G0
GCLM,GLUCYS,G0
GCNT1,CORE2GTg,G0
GCNT1,CORE6GTg,G0
GCNT2,GCNTg,G0
GCNT3,CORE2GTg,G0
GCNT3,CORE4GTg,G0
GCNT4,CORE2GTg,G0
GCSH,GCC2am,G0
GCSH,GCC2bim,G0
GCSH,GCC2cm,G0
GCSH,GCCam,G0
GCSH,GCCbim,G0
GCSH,GCCcm,G0
GDA,GUAD,G0
GFPT1,GF6PTA,G0
GFPT2,GF6PTA,G0
GGH,GGH_10FTHF5GLUe,G0
GGH,GGH_10FTHF5GLUl,G0
GGH,GGH_10FTHF6GLUe,G0
GGH,GGH_10FTHF6GLUl,G0
GGH,GGH_10FTHF7GLUe,G0
GGH,GGH_10FTHF7GLUl,G0
GGH,GGH_5DHFe,G0
GGH,GGH_5DHFl,G0
GGH,GGH_5THFe,G0
GGH,GGH_5THFl,G0
GGH,GGH_6DHFe,G0
GGH,GGH_6DHFl,G0
GGH,GGH_6THFe,G0
GGH,GGH_6THFl,G0
GGH,GGH_7DHFe,G0
GGH,GGH_7DHFl,G0
GGH,GGH_7THFe,G0
GGH,GGH_7THFl,G0
GGPS1,DMATT,G0
GGPS1,FRTT,G0
GGPS1,GRTT,G0
GGT5,GGT5r,G0
GK2,GLYK,G0
GK2,GLYKm,G0
GLA,GLAl,G0
GLB1,GALASE10ly,G0
GLB1,GALASE11ly,G0
GLB1,GALASE12ly,G0
GLB1,GALASE13ly,G0
GLB1,GALASE14ly,G0
GLB1,GALASE15ly,G0
GLB1,GALASE16ly,G0
GLB1,GALASE17ly,G0
GLB1,GALASE18ly,G0
GLB1,GALASE19ly,G0
GLB1,GALASE1ly,G0
GLB1,GALASE20ly,G0
GLB1,GALASE3ly,G0
GLB1,GALASE4ly,G0
GLB1,GALASE5ly,G0
GLB1,GALASE6ly,G0
GLB1,GALASE7ly,G0
GLB1,GALASE8ly,G0
GLB1,GALASE9ly,G0
GLB1,GLB1,G0
GLB1,LACZly,G0
GLB1,S6TASE10ly,G0
GLB1,S6TASE22ly,G0
GLB1,S6TASE25ly,G0
GLB1,S6TASE4ly,G0
GLB1,S6TASE5ly,G0
GLB1,S6TASE6ly,G0
GLB1,S6TASE7ly,G0
GLB1,S6TASE8ly,G0
GLB1,S6TASE9ly,G0
GLB1,SIAASE2ly,G0
GLB1,SIAASE3ly,G0
GLB1,SIAASE4ly,G0
GLB1,SIAASEly,G0
GLCE,GLCAE2g,G0
GLDC,GCC2am,G0
GLDC,GCC2bim,G0
GLDC,GCC2cm,G0
GLDC,GCCam,G0
GLDC,GCCbim,G0
GLDC,GCCcm,G0
GLO1,LGTHL,G0
GLRX,DASCBR,G0
GLS,GLUNm,G0
GLUD1,GLUDxm,G0
GLUD1,GLUDym,G0
GLUD2,GLUDxm,G0
GLUD2,GLUDym,G0
GLUL,GLNS,G0
GMDS,GMAND,G0
GMPR,GMPR,G0
GMPS,GMPS2,G0
GNE,AMANK,G0
GNE,UAG2EMAi,G0
GNMT,GNMT,G0
GNPAT,DHAPA,G0
GNPAT,DHAPAx,G0
GNPDA1,G6PDA,G0
GNPDA2,G6PDA,G0
GNPNAT1,ACGAM6PSi,G0
GNS,S6TASE11ly,G0
GNS,S6TASE12ly,G0
GNS,S6TASE13ly,G0
GNS,S6TASE14ly,G0
GNS,S6TASE15ly,G0
GNS,S6TASE16ly,G0
GNS,S6TASE17ly,G0
GNS,S6TASE18ly,G0
GNS,S6TASE19ly,G0
GNS,S6TASE1ly,G0
GNS,S6TASE20ly,G0
GNS,S6TASE21ly,G0
GNS,S6TASE23ly,G0
GNS,S6TASE24ly,G0
GNS,S6TASE26ly,G0
GNS,S6TASE2ly,G0
GNS,S6TASE3ly,G0
GOT1,3SALATAi,G0
GOT1,ASPTA,G0
GOT1,CYSTA,G0
GOT1,EHGLAT,G0
GOT1,LCYSTAT,G0
GOT1,PHETA1,G0
GOT1,TYRTA,G0
GOT2,3SALATAim,G0
GOT2,ASPTAm,G0
GOT2,CYSTAm,G0
GOT2,EHGLAT2m,G0
GOT2,EHGLATm,G0
GOT2,LCYSTATm,G0
GOT2,PHETA1m,G0
GOT2,TYRTAm,G0
GPAA1,H7'TAer,G0
GPAA1,H8TAer,G0
GPAA1,M4ATAer,G0
GPAA1,M4BTAer,G0
GPAM,GPAM_hs,G0
GPAM,GPAMm_hs,G0
GPD1,G3PD1,G0
GPD2,G3PD2m,G0
GPI,PGI,G0
GPT,ALATA_L,G0
GPT2,ALATA_L,G0
GPX2,GTHP,G0
GPX3,GTHPe,G0
GPX4,GTHP,G0
GPX4,GTHPm,G0
GPX6,GTHPe,G0
GRHPR,GLYCLTDy,G0
GRHPR,HPYRRy,G0
GRHPR,LALDD,G0
GSR,GTHO,G0
GSR,GTHOm,G0
GSS,GTHS,G0
GUCY1A2,GUACYC,G0
GUCY1A3,GUACYC,G0
GUCY1B2,GUACYC,G0
GUCY1B3,GUACYC,G0
GUCY2C,GUACYC,G0
GUCY2D,GUACYC,G0
GUCY2F,GUACYC,G0
GUK1,DGK1,G0
GUK1,GK1,G0
GUSB,GLCAASE1ly,G0
GUSB,GLCAASE4ly,G0
GUSB,GLCAASE5ly,G0
GUSB,GLCAASE6ly,G0
GUSB,GLCAASE7ly,G0
GUSB,GLCAASE8ly,G0
GUSB,GLCAASE9ly,G0
GYG1,GGNG,G0
GYG1,GLGNS1,G0
GYG1,DM_Tyr-ggn[c],G0
GYG2,GGNG,G0
GYG2,GLGNS1,G0
GYG2,DM_Tyr-ggn[c],G0
GYS1,GGNG,G0
GYS1,GLGNS1,G0
GYS2,GGNG,G0
GYS2,GLGNS1,G0
H6PD,G6PDH1er,G0
H6PD,G6PDH1rer,G0
H6PD,G6PDH2rer,G0
H6PD,PGLer,G0
HAAO,3HAO,G0
HADH,HACD1m,G0
HADHA,ACACT1rm,G0
HADHA,C2M26DCOAHLm,G0
HADHA,ECOAH12m,G0
HADHA,ECOAH1m,G0
HADHA,ECOAH9m,G0
HADHA,HACD1m,G0
HADHA,PRPNCOAHYDm,G0
HADHA,T2M26DCOAHLm,G0
HADHB,ACACT1rm,G0
HADHB,C2M26DCOAHLm,G0
HADHB,ECOAH12m,G0
HADHB,ECOAH1m,G0
